8/11 18:44:45.464  COMBAT_LOG_VERSION,9,ADVANCED_LOG_ENABLED,1
8/11 18:50:45.989  SPELL_HEAL,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,132463,"Chi Wave",0x8,Player-1388-09054F4C,0000000000000000,19598,20940,1112,365,291,3,87,120,0,697.14,1541.78,830,3.8681,185,367,367,0,0,nil
8/11 18:50:45.989  SPELL_HEAL,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,259760,"Entropic Embrace",0x30,Player-1388-09054F4C,0000000000000000,19616,20940,1112,365,291,3,87,120,0,697.14,1541.78,830,3.8681,185,18,18,0,0,nil
8/11 18:50:46.190  SPELL_DAMAGE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,132467,"Chi Wave",0x8,Creature-0-3771-1669-12767-122924-00006F21CB,0000000000000000,429,36555,0,0,610,1,0,0,0,694.69,1540.66,830,1.4319,110,201,200,-1,8,0,0,0,nil,nil,nil
8/11 18:50:46.190  SPELL_DAMAGE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,259756,"Entropic Embrace",0x30,Creature-0-3771-1669-12767-122924-00006F21CB,0000000000000000,419,36555,0,0,610,1,0,0,0,694.69,1540.66,830,1.4319,110,10,10,-1,48,0,0,0,nil,nil,nil
8/11 18:50:46.289  SWING_DAMAGE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,Player-1388-09054F4C,0000000000000000,19616,20940,1112,365,291,3,89,120,0,697.14,1541.78,830,3.8681,185,190,258,-1,1,0,0,0,nil,nil,nil
8/11 18:50:46.289  SWING_DAMAGE_LANDED,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,0000000000000000,229,36555,0,0,610,1,0,0,0,694.69,1540.66,830,1.4319,110,190,258,-1,1,0,0,0,nil,nil,nil
8/11 18:50:46.289  SPELL_DAMAGE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,259756,"Entropic Embrace",0x30,Creature-0-3771-1669-12767-122924-00006F21CB,0000000000000000,220,36555,0,0,610,1,0,0,0,694.69,1540.66,830,1.4319,110,9,9,-1,48,0,0,0,nil,nil,nil
8/11 18:50:46.289  SPELL_HEAL,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,132463,"Chi Wave",0x8,Player-1388-09054F4C,0000000000000000,20349,20940,1112,365,291,3,91,120,0,697.14,1541.78,830,3.8681,185,733,733,0,0,1
8/11 18:50:46.289  SPELL_HEAL,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,259760,"Entropic Embrace",0x30,Player-1388-09054F4C,0000000000000000,20386,20940,1112,365,291,3,91,120,0,697.14,1541.78,830,3.8681,185,37,37,0,0,nil
8/11 18:50:46.490  SPELL_DAMAGE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,132467,"Chi Wave",0x8,Creature-0-3771-1669-12767-122924-00006F21CB,0000000000000000,19,36555,0,0,610,1,0,0,0,694.69,1540.66,830,1.4319,110,201,200,-1,8,0,0,0,nil,nil,nil
8/11 18:50:46.490  SPELL_DAMAGE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,259756,"Entropic Embrace",0x30,Creature-0-3771-1669-12767-122924-00006F21CB,0000000000000000,9,36555,0,0,610,1,0,0,0,694.69,1540.66,830,1.4319,110,10,10,-1,48,0,0,0,nil,nil,nil
8/11 18:50:46.590  SPELL_DAMAGE,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,250964,"Overpowering Flurry",0x4,Player-1388-09054F4C,0000000000000000,19868,20940,1112,365,291,3,93,120,0,697.14,1541.78,830,3.8681,185,518,600,-1,4,0,0,0,nil,nil,nil
8/11 18:50:46.689  SPELL_HEAL,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,132463,"Chi Wave",0x8,Player-1388-09054F4C,0000000000000000,20235,20940,1112,365,291,3,95,120,0,697.14,1541.78,830,3.8681,185,367,367,0,0,nil
8/11 18:50:46.690  SPELL_HEAL,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,259760,"Entropic Embrace",0x30,Player-1388-09054F4C,0000000000000000,20253,20940,1112,365,291,3,95,120,0,697.14,1541.78,830,3.8681,185,18,18,0,0,nil
8/11 18:50:46.790  SPELL_AURA_REMOVED,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,115804,"Mortal Wounds",0x1,DEBUFF
8/11 18:50:46.790  SPELL_AURA_REMOVED,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,113746,"Mystic Touch",0x1,DEBUFF
8/11 18:50:46.790  SPELL_AURA_REMOVED,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,228287,"Mark of the Crane",0x1,DEBUFF
8/11 18:50:46.790  SPELL_AURA_REMOVED,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,250963,"Overpowering Flurry",0x1,BUFF
8/11 18:50:46.790  SPELL_DAMAGE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0,132467,"Chi Wave",0x8,Creature-0-3771-1669-12767-122924-00006F21CB,0000000000000000,0,36555,0,0,610,1,0,0,0,694.69,1540.66,830,0.4293,110,201,200,192,8,0,0,0,nil,nil,nil
8/11 18:50:46.790  UNIT_DIED,0000000000000000,nil,0x80000000,0x80000000,Creature-0-3771-1669-12767-122924-00006F21CB,"Eredar Conqueror",0xa48,0x0
8/11 18:50:47.389  SPELL_AURA_REMOVED,Player-1389-08368E7C,"Androstus-Terokkar",0x528,0x0,Creature-0-3771-1669-12767-124046-00006F1443,"Bile Larva",0xa28,0x0,1490,"Chaos Brand",0x7d,DEBUFF
8/11 18:50:47.956  SPELL_ENERGIZE,Player-1388-06D1CB4A,"Pulpetka-Mazrigos",0x518,0x0,Player-1388-06D1CB4A,"Pulpetka-Mazrigos",0x518,0x0,204304,"Chimaera Shot",0x8,Player-1388-06D1CB4A,0000000000000000,25090,25090,1353,296,454,2,120,120,0,684.46,1608.93,830,0.9227,201,0.0000,10.0000,2,120
8/11 18:50:47.956  SPELL_CAST_SUCCESS,Player-1388-06D1CB4A,"Pulpetka-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,53209,"Chimaera Shot",0x8,Player-1388-06D1CB4A,0000000000000000,25090,25090,1353,296,454,2,120,120,0,684.46,1608.93,830,0.9227,201
8/11 18:50:48.489  SPELL_DAMAGE,Player-1080-05464653,"Evangeleen-Khadgar",0x528,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,17877,"Shadowburn",0x24,Creature-0-3771-1669-12767-123421-00006F207C,0000000000000000,4941,5850,0,0,488,0,533107,533107,0,735.10,1587.93,830,2.3678,110,909,909,-1,36,0,0,0,nil,nil,nil
8/11 18:50:48.489  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x528,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,17877,"Shadowburn",0x24,DEBUFF
8/11 18:50:48.589  SPELL_AURA_REMOVED_DOSE,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,261769,"Inner Strength",0x1,BUFF,1
8/11 18:50:48.589  SPELL_AURA_REMOVED,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,261769,"Inner Strength",0x1,BUFF
8/11 18:50:49.257  SPELL_CAST_SUCCESS,Player-1388-06D1CB4A,"Pulpetka-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,193455,"Cobra Shot",0x1,Player-1388-06D1CB4A,0000000000000000,25090,25090,1353,296,454,2,120,120,45,684.46,1608.93,830,0.9227,201
8/11 18:50:49.423  SPELL_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1228,0x0,Creature-0-3771-1669-12767-123422-0000EF21DE,"Felsiege Champion",0xa48,0x0,3716,"Consuming Shadows",0x20,Creature-0-3771-1669-12767-123422-0000EF21DE,0000000000000000,7225,7311,0,0,610,1,0,0,0,754.21,1577.36,830,1.8925,110,86,86,-1,32,0,0,0,nil,nil,nil
8/11 18:50:49.423  SPELL_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1228,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,3716,"Consuming Shadows",0x20,Creature-0-3771-1669-12767-123421-00006F207C,0000000000000000,4854,5850,0,0,488,0,533107,533107,0,742.23,1588.59,830,0.3218,110,87,86,-1,32,0,0,0,nil,nil,nil
8/11 18:50:49.423  SPELL_AURA_APPLIED,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1228,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,17735,"Suffering",0x20,DEBUFF
8/11 18:50:49.789  SPELL_HEAL,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,125355,"Healing Sphere",0x8,Player-1388-09054F4C,0000000000000000,20940,20940,1112,365,291,3,120,120,0,696.62,1541.32,830,3.8681,185,4802,4802,4327,0,1
8/11 18:50:49.789  SPELL_AURA_APPLIED,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,61684,"Dash",0x1,BUFF
8/11 18:50:49.789  SPELL_CAST_SUCCESS,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,0000000000000000,nil,0x80000000,0x80000000,61684,"Dash",0x1,Pet-0-3771-1669-12767-86932-04027A4F13,Player-1388-06D1CB4A,20296,20296,812,812,908,2,120,120,0,687.23,1619.97,830,1.1071,201
8/11 18:50:49.789  SPELL_CAST_SUCCESS,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,2649,"Growl",0x1,Pet-0-3771-1669-12767-86932-04027A4F13,Player-1388-06D1CB4A,20296,20296,812,812,908,2,120,120,0,687.23,1619.97,830,1.1071,201
8/11 18:50:49.789  SPELL_AURA_APPLIED,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,112042,"Threatening Presence",0x1,BUFF
8/11 18:50:49.789  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,108366,"Soul Leech",0x20,BUFF,2734
8/11 18:50:49.789  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,2383,"Find Herbs",0x1,BUFF
8/11 18:50:49.789  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,227723,"Mana Divining Stone",0x1,BUFF
8/11 18:50:49.789  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,208705,"Stonehide Leather Barding",0x1,BUFF
8/11 18:50:49.789  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,242551,"Fel Focus",0x1,BUFF
8/11 18:50:49.789  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,224001,"Defiled Augmentation",0x1,BUFF
8/11 18:50:49.789  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,108366,"Soul Leech",0x20,BUFF,3402
8/11 18:50:50.256  SWING_MISSED,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,ABSORB,nil,211,567
8/11 18:50:50.256  SPELL_ABSORBED,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,108366,"Soul Leech",0x20,211,567
8/11 18:50:50.256  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,Player-1080-05464653,18134,18228,688,1375,820,3,180,200,0,750.99,1588.43,830,3.0128,213,0,567,-1,1,0,0,211,nil,nil,nil
8/11 18:50:50.623  SPELL_AURA_REMOVED,Player-1389-08368E7C,"Androstus-Terokkar",0x528,0x0,Creature-0-3771-1669-12767-124046-00006F16A0,"Bile Larva",0xa28,0x0,1490,"Chaos Brand",0x7d,DEBUFF
8/11 18:50:50.623  SWING_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,Player-1080-05464653,18134,18228,688,1375,820,3,180,200,0,750.99,1588.43,830,3.0128,213,285,191,-1,1,0,0,0,1,nil,nil
8/11 18:50:50.623  SPELL_CAST_SUCCESS,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,0000000000000000,nil,0x80000000,0x80000000,3716,"Consuming Shadows",0x20,Pet-0-3771-1669-12767-1860-0202B721BB,Player-1080-05464653,18134,18228,688,1375,820,3,198,200,20,750.99,1588.43,830,3.0128,213
8/11 18:50:50.623  SWING_DAMAGE_LANDED,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,Creature-0-3771-1669-12767-123421-00006F207C,0000000000000000,4569,5850,0,0,488,0,533107,533107,0,748.19,1589.08,830,6.0563,110,285,191,-1,1,0,0,0,1,nil,nil
8/11 18:50:50.623  SPELL_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-123422-0000EF21DE,"Felsiege Champion",0xa48,0x0,3716,"Consuming Shadows",0x20,Creature-0-3771-1669-12767-123422-0000EF21DE,0000000000000000,7139,7311,0,0,610,1,0,0,0,751.34,1584.46,830,1.6661,110,86,86,-1,32,0,0,0,nil,nil,nil
8/11 18:50:50.623  SPELL_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,3716,"Consuming Shadows",0x20,Creature-0-3771-1669-12767-123421-00006F207C,0000000000000000,4483,5850,0,0,488,0,533107,533107,0,748.19,1589.08,830,6.0563,110,86,86,-1,32,0,0,0,nil,nil,nil
8/11 18:50:50.623  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Pet-0-3771-1669-12767-86932-04027A4F13,Player-1388-06D1CB4A,19754,20296,812,812,908,2,120,120,0,690.77,1623.26,830,5.9362,201,542,953,-1,1,0,0,0,nil,nil,nil
8/11 18:50:50.623  SWING_DAMAGE,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,Pet-0-3771-1669-12767-86932-04027A4F13,Player-1388-06D1CB4A,19754,20296,812,812,908,2,120,120,0,690.77,1623.26,830,5.9362,201,331,473,-1,1,0,0,0,nil,nil,nil
8/11 18:50:50.623  SPELL_CAST_SUCCESS,Player-1388-06D1CB4A,"Pulpetka-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,34026,"Kill Command",0x1,Player-1388-06D1CB4A,0000000000000000,25090,25090,1353,296,454,2,100,120,30,684.46,1608.93,830,0.9227,201
8/11 18:50:50.623  SPELL_CAST_SUCCESS,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,263840,"Furious Bite",0x1,Pet-0-3771-1669-12767-86932-04027A4F13,Player-1388-06D1CB4A,19754,20296,812,812,908,2,120,120,0,690.77,1623.26,830,5.9362,201
8/11 18:50:50.623  SPELL_CAST_SUCCESS,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa28,0x0,17253,"Bite",0x1,Pet-0-3771-1669-12767-86932-04027A4F13,Player-1388-06D1CB4A,19754,20296,812,812,908,2,95,120,25,690.77,1623.26,830,5.9362,201
8/11 18:50:50.756  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,117828,"Backdraft",0x1,BUFF
8/11 18:50:50.756  SPELL_CAST_SUCCESS,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,17962,"Conflagrate",0x4,Player-1080-05464653,0000000000000000,26040,26040,151,1375,205,0,20000,20000,200,750.90,1588.69,830,3.0461,213
8/11 18:50:50.756  SPELL_AURA_APPLIED,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,265931,"Conflagrate",0x4,DEBUFF
8/11 18:50:50.756  SPELL_DAMAGE,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,17962,"Conflagrate",0x4,Creature-0-3771-1669-12767-123421-00006F207C,0000000000000000,971,5850,0,0,488,0,533107,533107,0,748.19,1589.08,830,6.0563,110,3512,1755,-1,4,0,0,0,1,nil,nil
8/11 18:50:50.756  SWING_MISSED,Creature-0-3771-1669-12767-123422-0000EF21DE,"Felsiege Champion",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,ABSORB,nil,171,458
8/11 18:50:50.756  SPELL_ABSORBED,Creature-0-3771-1669-12767-123422-0000EF21DE,"Felsiege Champion",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,108366,"Soul Leech",0x20,171,458
8/11 18:50:50.756  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-123422-0000EF21DE,"Felsiege Champion",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,Player-1080-05464653,18134,18228,688,1375,820,3,178,200,0,750.99,1588.43,830,3.0128,213,0,458,-1,1,0,0,171,nil,nil,nil
8/11 18:50:50.989  SPELL_AURA_APPLIED,0000000000000000,nil,0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,245114,"Vileblood",0x4,DEBUFF
8/11 18:50:50.989  SPELL_PERIODIC_DAMAGE,0000000000000000,nil,0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,245114,"Vileblood",0x4,Player-1388-09054F4C,0000000000000000,20513,20940,1112,365,291,3,120,120,0,698.66,1545.01,830,1.0421,185,427,450,-1,4,0,0,0,nil,nil,nil
8/11 18:50:50.989  SPELL_AURA_APPLIED,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa48,0x0,2649,"Growl",0x1,DEBUFF
8/11 18:50:50.989  SPELL_AURA_APPLIED,Pet-0-3771-1669-12767-86932-04027A4F13,"Wolf",0x1118,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa48,0x0,263840,"Furious Bite",0x1,DEBUFF
8/11 18:50:51.356  SPELL_CAST_SUCCESS,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,250962,"Dread Crush",0x1,Creature-0-3771-1669-12767-120395-00006F206E,0000000000000000,29499,36555,0,0,610,1,0,0,0,684.46,1608.93,830,4.1459,110
8/11 18:50:51.456  SPELL_DAMAGE,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa48,0x0,Player-1388-06D1CB4A,"Pulpetka-Mazrigos",0x518,0x0,250962,"Dread Crush",0x1,Player-1388-06D1CB4A,0000000000000000,24453,25090,1353,296,454,2,79,120,0,684.46,1608.93,830,0.9227,201,637,901,-1,1,0,0,0,nil,nil,nil
8/11 18:50:51.622  SPELL_CAST_SUCCESS,Player-1388-06D1CB4A,"Pulpetka-Mazrigos",0x518,0x0,Creature-0-3771-1669-12767-120395-00006F206E,"Eredar Conqueror",0xa48,0x0,147362,"Counter Shot",0x1,Player-1388-06D1CB4A,0000000000000000,24453,25090,1353,296,454,2,81,120,0,684.57,1609.07,830,0.9227,201
8/11 18:50:51.823  SPELL_CAST_SUCCESS,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,0000000000000000,nil,0x80000000,0x80000000,3716,"Consuming Shadows",0x20,Pet-0-3771-1669-12767-1860-0202B721BB,Player-1080-05464653,18134,18228,688,1375,820,3,197,200,20,750.99,1588.43,830,3.0128,213
8/11 18:50:51.823  SWING_MISSED,Creature-0-3771-1669-12767-119602-0001EF20D5,"Vilefiend",0xa48,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,ABSORB,nil,382,446
8/11 18:50:51.823  SPELL_CAST_START,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,0000000000000000,nil,0x80000000,0x80000000,250934,"Incinerate",0x4
8/11 18:50:51.823  SPELL_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-123422-0000EF21DE,"Felsiege Champion",0xa48,0x0,3716,"Consuming Shadows",0x20,Creature-0-3771-1669-12767-123422-0000EF21DE,0000000000000000,7053,7311,0,0,610,1,0,0,0,751.30,1584.78,830,1.6562,110,86,86,-1,32,0,0,0,nil,nil,nil
8/11 18:50:51.823  SPELL_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,3716,"Consuming Shadows",0x20,Creature-0-3771-1669-12767-123421-00006F207C,0000000000000000,885,5850,0,0,488,0,533107,533107,0,748.19,1589.08,830,6.0563,110,86,86,-1,32,0,0,0,nil,nil,nil
8/11 18:50:51.823  SPELL_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-119602-0001EF20D5,"Vilefiend",0xa48,0x0,3716,"Consuming Shadows",0x20,Creature-0-3771-1669-12767-119602-0001EF20D5,0000000000000000,7225,7311,0,0,610,1,0,0,0,752.35,1583.48,830,1.8519,110,86,86,-1,32,0,0,0,nil,nil,nil
8/11 18:50:51.823  SPELL_ABSORBED,Creature-0-3771-1669-12767-119602-0001EF20D5,"Vilefiend",0xa48,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,77220,"Mastery: Chaotic Energies",0x1,23,446
8/11 18:50:51.823  SPELL_ABSORBED,Creature-0-3771-1669-12767-119602-0001EF20D5,"Vilefiend",0xa48,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,108366,"Soul Leech",0x20,359,446
8/11 18:50:51.823  SWING_DAMAGE_LANDED,Creature-0-3771-1669-12767-119602-0001EF20D5,"Vilefiend",0xa48,0x0,Player-1080-05464653,"Evangeleen-Khadgar",0x548,0x0,Player-1080-05464653,0000000000000000,26040,26040,151,1375,205,0,19855,20000,0,752.77,1588.51,830,3.0461,213,0,446,-1,1,0,0,382,nil,nil,nil
8/11 18:50:51.923  SPELL_AURA_REMOVED,0000000000000000,nil,0x518,0x0,Player-1388-09054F4C,"Morrighan-Mazrigos",0x518,0x0,245114,"Vileblood",0x4,DEBUFF
8/11 18:50:52.289  SWING_DAMAGE,Pet-0-3771-1669-12767-1860-0202B721BB,"Klathnuz",0x1148,0x0,Creature-0-3771-1669-12767-123421-00006F207C,"Felsiege Doomcaller",0xa48,0x0,Pet-0-3771-1669-12767-1860-0202B721BB,Player-1080-05464653,18134,18228,688,1375,820,3,177,200,0,750.99,1588.43,830,3.0128,213,143,191,-1,1,0,0,0,nil,nil,nil
